unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,0,9,13,31,0,158,6,7,51,119,676,5,14,1240,11,1270,2340,October,2022
CMP,0,5,5,4,0,56,6,2,13,32,146,3,1,182,2,188,457,October,2022
KMP,0,0,1,1,0,19,1,0,7,4,29,2,0,69,0,71,133,October,2022
RMP,0,5,0,0,0,17,1,1,1,5,51,2,0,218,0,220,301,October,2022
BMP,0,0,2,1,0,18,0,1,6,8,41,0,1,80,0,81,158,October,2022
SMP,0,1,0,8,0,34,1,0,8,6,70,1,0,61,10,72,200,October,2022
RPMP,0,0,1,0,0,23,0,0,0,22,48,0,0,27,0,27,121,October,2022
GMP,0,2,6,1,0,39,6,3,2,19,75,1,1,88,2,92,245,October,2022
Dhaka Range,9,24,77,33,0,320,12,9,41,126,1014,14,2,919,3,938,2603,October,2022
Mymensingh Range,0,3,30,5,0,193,6,3,5,46,470,2,0,306,34,342,1103,October,2022
Chittagong Range,16,20,38,9,0,214,9,12,42,88,932,26,2,988,40,1056,2436,October,2022
Sylhet Range,2,2,12,4,0,89,1,4,8,32,350,1,2,175,29,207,711,October,2022
Khulna Range,7,5,22,7,0,168,3,1,21,96,676,12,8,580,22,622,1628,October,2022
Barishal Range,1,1,11,2,0,125,1,1,19,23,496,0,0,198,0,198,878,October,2022
Rajshahi Range,3,17,35,7,0,208,2,4,13,75,657,26,3,1128,31,1188,2209,October,2022
Rangpur Range,0,5,22,4,0,260,6,2,15,64,671,0,0,348,10,358,1407,October,2022
Railway Range,0,3,2,0,0,1,0,1,0,19,12,5,0,33,2,40,78,October,2022
Total,38,102,277,117,0,1942,61,51,252,784,6414,100,34,6640,196,6970,17008,October,2022
