unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,1,16,17,13,0,199,3,12,60,146,680,7,10,1465,17,1499,2646,March,2022
CMP,0,3,1,13,0,69,1,1,9,29,172,18,1,156,2,177,475,March,2022
KMP,0,0,1,0,0,12,0,0,2,4,34,1,1,89,1,92,145,March,2022
RMP,0,1,1,0,0,18,1,1,2,8,48,1,0,261,1,263,343,March,2022
BMP,0,0,0,1,0,18,1,0,5,10,59,1,0,108,0,109,203,March,2022
SMP,0,2,1,5,0,31,0,0,4,10,94,1,0,73,5,79,226,March,2022
RPMP,0,0,2,3,0,16,0,0,0,18,64,0,0,38,0,38,141,March,2022
GMP,4,1,10,3,0,53,1,1,2,15,75,2,0,85,1,88,253,March,2022
Dhaka Range,17,25,57,24,0,312,8,17,51,160,1105,14,9,834,3,860,2636,March,2022
Mymensingh Range,2,6,20,6,0,196,5,1,3,56,553,2,0,309,26,337,1185,March,2022
Chittagong Range,6,14,37,6,0,231,6,7,28,108,904,49,3,1293,29,1374,2721,March,2022
Sylhet Range,1,3,15,2,0,83,3,2,8,50,353,0,0,261,13,274,794,March,2022
Khulna Range,1,5,28,6,0,160,1,2,12,67,638,9,4,578,14,605,1525,March,2022
Barishal Range,3,6,7,1,0,126,1,3,13,29,366,4,0,252,0,256,811,March,2022
Rajshahi Range,0,7,28,11,0,227,2,8,7,87,608,31,1,1165,72,1269,2254,March,2022
Rangpur Range,0,3,21,1,0,224,4,1,17,74,621,0,0,428,8,436,1402,March,2022
Railway Range,0,2,1,0,0,1,0,1,0,17,25,0,0,35,2,37,84,March,2022
Total,35,94,247,95,0,1976,37,57,223,888,6399,140,29,7430,194,7793,17844,March,2022
