unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,4,17,19,11,0,172,1,5,52,116,488,17,5,1064,12,1098,1983,May,2021
CMP,1,4,2,18,0,54,5,1,17,21,193,47,0,209,0,256,572,May,2021
KMP,0,2,3,0,0,13,0,0,1,8,33,0,0,94,0,94,154,May,2021
RMP,0,1,1,0,0,16,0,0,4,7,53,2,0,174,11,187,269,May,2021
BMP,1,0,0,2,0,12,1,0,6,6,35,3,0,70,0,73,136,May,2021
SMP,0,0,5,6,0,22,1,1,2,11,97,3,0,81,5,89,234,May,2021
RPMP,0,0,1,5,0,16,0,0,8,8,64,0,0,42,0,42,144,May,2021
GMP,0,3,6,2,0,37,3,3,2,15,66,1,0,70,0,71,208,May,2021
Dhaka Range,8,19,54,13,0,304,12,8,30,98,1182,21,5,683,3,712,2440,May,2021
Mymensingh Range,0,2,19,17,0,191,0,2,2,51,704,2,0,270,12,284,1272,May,2021
Chittagong Range,3,14,54,22,0,250,6,11,36,91,1314,35,1,1021,8,1065,2866,May,2021
Sylhet Range,2,5,26,0,0,84,1,3,5,27,440,2,0,156,15,173,766,May,2021
Khulna Range,1,5,32,5,0,177,2,1,10,63,762,7,2,571,12,592,1650,May,2021
Barishal Range,1,4,17,7,0,85,0,0,15,25,537,2,3,235,0,240,931,May,2021
Rajshahi Range,1,5,33,8,0,187,3,6,8,55,675,17,1,852,47,917,1898,May,2021
Rangpur Range,1,2,22,0,0,229,4,3,5,56,846,2,0,436,30,468,1636,May,2021
Railway Range,0,0,1,0,0,0,0,0,0,4,3,0,0,5,0,5,13,May,2021
Total,23,83,295,116,0,1849,39,44,203,662,7492,161,17,6033,155,6366,17172,May,2021
