unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,1,8,16,10,0,148,4,5,42,126,399,10,1,1262,8,1281,2040,February,2019
CMP,0,3,5,9,0,31,2,2,9,11,86,33,0,379,1,413,571,February,2019
KMP,0,0,1,1,0,6,0,0,5,3,23,2,0,223,1,226,265,February,2019
RMP,0,2,0,2,0,10,0,0,5,5,36,2,0,311,23,336,396,February,2019
BMP,0,0,1,1,0,15,0,0,2,6,33,0,0,76,0,76,134,February,2019
SMP,0,1,2,7,0,6,0,0,1,4,44,1,0,53,1,55,120,February,2019
RPMP,1,0,0,1,0,16,5,0,0,6,30,1,0,68,0,69,128,February,2019
GMP,0,4,3,1,0,16,0,0,1,6,68,10,0,175,3,188,287,February,2019
Dhaka Range,5,7,53,4,0,193,9,7,21,79,812,10,1,1647,7,1665,2855,February,2019
Mymensingh Range,0,1,22,5,0,80,3,4,10,27,358,2,0,530,5,537,1047,February,2019
Chittagong Range,8,3,55,12,0,149,10,4,34,57,775,52,0,1444,5,1501,2608,February,2019
Sylhet Range,6,4,11,2,0,59,0,4,5,34,317,4,1,258,19,282,724,February,2019
Khulna Range,0,2,27,4,0,104,2,1,6,41,433,26,2,1099,34,1161,1781,February,2019
Barishal Range,1,4,19,0,0,96,3,1,13,15,368,1,0,349,0,350,870,February,2019
Rajshahi Range,2,3,32,3,0,128,6,6,3,25,445,27,3,1424,141,1595,2248,February,2019
Rangpur Range,0,0,14,1,0,160,1,3,8,40,529,2,0,649,94,745,1501,February,2019
Railway Range,0,1,1,0,0,0,0,0,0,8,8,0,0,56,13,69,87,February,2019
Total,24,43,262,63,0,1217,45,37,165,493,4764,183,8,10003,355,10549,17662,February,2019
