unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,3.0,15.0,14.0,24.0,0.0,149.0,4.0,4.0,69.0,140.0,628.0,4.0,2.0,623.0,6.0,635.0,1685.0,April,2024
CMP,0.0,12.0,9.0,4.0,0.0,37.0,4.0,3.0,12.0,37.0,149.0,1.0,0.0,132.0,10.0,143.0,410.0,April,2024
KMP,0.0,0.0,1.0,1.0,0.0,6.0,1.0,2.0,6.0,10.0,44.0,1.0,2.0,119.0,2.0,124.0,195.0,April,2024
RMP,0.0,2.0,0.0,0.0,0.0,21.0,0.0,2.0,0.0,14.0,58.0,0.0,0.0,141.0,2.0,143.0,240.0,April,2024
BMP,0.0,2.0,2.0,2.0,0.0,23.0,0.0,2.0,7.0,10.0,76.0,0.0,0.0,45.0,0.0,45.0,169.0,April,2024
SMP,0.0,0.0,2.0,5.0,0.0,17.0,0.0,3.0,6.0,11.0,70.0,0.0,0.0,35.0,13.0,48.0,162.0,April,2024
RPMP,0.0,0.0,2.0,3.0,0.0,9.0,5.0,1.0,0.0,9.0,49.0,0.0,0.0,38.0,0.0,38.0,116.0,April,2024
GMP,0.0,5.0,5.0,4.0,0.0,30.0,4.0,2.0,12.0,12.0,82.0,1.0,0.0,92.0,0.0,93.0,249.0,April,2024
Dhaka Range,13.0,18.0,75.0,24.0,0.0,281.0,9.0,18.0,25.0,103.0,1263.0,6.0,4.0,826.0,2.0,838.0,2667.0,April,2024
Mymensingh Range,0.0,2.0,30.0,8.0,0.0,108.0,2.0,4.0,3.0,42.0,579.0,1.0,0.0,285.0,39.0,325.0,1103.0,April,2024
Chittagong Range,10.0,24.0,54.0,4.0,3.0,194.0,13.0,13.0,34.0,128.0,1256.0,49.0,0.0,623.0,13.0,685.0,2418.0,April,2024
Sylhet Range,0.0,2.0,23.0,8.0,0.0,59.0,1.0,4.0,9.0,53.0,461.0,1.0,0.0,84.0,30.0,115.0,735.0,April,2024
Khulna Range,2.0,2.0,18.0,14.0,0.0,129.0,3.0,4.0,9.0,58.0,744.0,11.0,3.0,618.0,14.0,646.0,1629.0,April,2024
Barishal Range,0.0,3.0,11.0,5.0,0.0,130.0,1.0,2.0,9.0,28.0,565.0,1.0,0.0,176.0,2.0,179.0,933.0,April,2024
Rajshahi Range,0.0,7.0,20.0,11.0,0.0,218.0,4.0,9.0,7.0,78.0,955.0,40.0,6.0,982.0,41.0,1069.0,2378.0,April,2024
Rangpur Range,1.0,2.0,30.0,3.0,0.0,211.0,4.0,6.0,12.0,73.0,894.0,1.0,0.0,432.0,8.0,441.0,1677.0,April,2024
Railway Range,,,,,,,,,,,,,,,,,,April,2024
Total,29.0,97.0,296.0,120.0,3.0,1623.0,55.0,79.0,220.0,812.0,7905.0,117.0,17.0,5264.0,182.0,5580.0,16819.0,April,2024
