unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,3.0,22.0,16.0,4.0,0.0,96,12.0,8.0,42,84,364,23,4.0,358,5.0,390,1041,February,2026
CMP,0.0,10.0,4.0,5.0,0.0,30,4.0,2.0,4,17,124,9,0.0,127,4.0,140,340,February,2026
KMP,1.0,3.0,4.0,0.0,0.0,9,1.0,0.0,3,12,26,3,0.0,29,0.0,32,91,February,2026
RMP,0.0,3.0,4.0,0.0,0.0,12,0.0,0.0,2,4,29,1,0.0,35,0.0,36,90,February,2026
BMP,1.0,,,2.0,0.0,18,6.0,0.0,5,6,44,0,0.0,22,0.0,22,106,February,2026
SMP,0.0,4.0,,,0.0,5,0.0,2.0,5,11,37,0,0.0,44,13.0,57,123,February,2026
RPMP,0.0,0.0,0.0,0.0,0.0,6,0.0,1.0,2,4,17,1,0.0,26,0.0,27,57,February,2026
GMP,,,2.0,3.0,0.0,28,3.0,3.0,0,12,71,4,1.0,83,0.0,88,213,February,2026
Dhaka Range,12.0,,57.0,2.0,0.0,240,7.0,8.0,31,96,1090,33,11.0,751,3.0,798,2371,February,2026
Mymensingh Range,3.0,,15.0,3.0,0.0,58,6.0,2.0,6,23,363,5,0.0,204,22.0,231,711,February,2026
Chittagong Range,14.0,23.0,54.0,11.0,0.0,171,12.0,6.0,45,107,889,54,,572,25.0,652,1984,February,2026
Sylhet Range,1.0,2.0,20.0,2.0,0.0,40,1.0,,4,34,316,6,0.0,128,21.0,155,576,February,2026
Khulna Range,2.0,,26.0,7.0,,95,1.0,4.0,14,67,494,20,9.0,298,8.0,335,1053,February,2026
Barishal Range,2.0,,9.0,7.0,0.0,108,0.0,2.0,12,29,423,12,0.0,169,0.0,181,775,February,2026
Rajshahi Range,2.0,14.0,22.0,1.0,0.0,140,,1.0,2,60,594,20,3.0,282,4.0,309,1146,February,2026
Rangpur Range,0.0,6.0,15.0,0.0,0.0,125,10.0,2.0,10,57,616,2,0.0,209,2.0,213,1054,February,2026
Railway Range,0.0,4.0,,0.0,0.0,0,0.0,,0,11,7,0,0.0,22,0.0,22,44,February,2026
Total,42.0,134.0,250.0,48.0,1.0,1181,64.0,42.0,187,634,5504,193,29.0,3359,107.0,3688,11775,February,2026
