unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,3,16.0,13.0,26,0.0,147,3.0,,80.0,191,552,4.0,1,568,7.0,580,1612,June,2024
CMP,0,8.0,8.0,9,1.0,31,,0.0,8.0,29,118,,0,152,1.0,154,367,June,2024
KMP,0,0.0,4.0,2,0.0,14,,,4.0,12,33,,0,110,0.0,111,181,June,2024
RMP,0,4.0,0.0,0,0.0,23,0.0,3.0,6.0,12,65,1.0,0,143,,147,260,June,2024
BMP,0,0.0,,0,0.0,12,0.0,0.0,7.0,11,68,,0,45,0.0,46,145,June,2024
SMP,0,,3.0,10,0.0,20,1.0,0.0,5.0,6,41,0.0,0,33,17.0,50,137,June,2024
RPMP,0,,2.0,0,,8,2.0,,,9,51,1.0,0,43,0.0,44,118,June,2024
GMP,2,8.0,6.0,1,0.0,35,2.0,,4.0,8,63,0.0,0,81,1.0,82,211,June,2024
Dhaka Range,16,17.0,59.0,15,0.0,278,4.0,9.0,39.0,91,1152,13.0,2,804,3.0,822,2502,June,2024
Mymensingh Range,0,5.0,21.0,4,0.0,119,2.0,,5.0,31,451,3.0,0,254,51.0,308,948,June,2024
Chittagong Range,8,22.0,57.0,9,,193,5.0,9.0,45.0,82,1095,34.0,1,661,20.0,716,2241,June,2024
Sylhet Range,1,1.0,10.0,1,0.0,54,2.0,0.0,5.0,39,341,0.0,0,98,37.0,135,589,June,2024
Khulna Range,1,6.0,15.0,4,1.0,177,,3.0,17.0,49,806,12.0,0,548,9.0,569,1649,June,2024
Barishal Range,5,1.0,10.0,8,0.0,172,0.0,3.0,8.0,23,541,0.0,0,165,0.0,165,936,June,2024
Rajshahi Range,0,8.0,36.0,3,0.0,221,4.0,3.0,10.0,79,816,27.0,3,835,24.0,889,2069,June,2024
Rangpur Range,0,5.0,20.0,2,0.0,184,4.0,,8.0,57,839,0.0,0,465,5.0,470,1590,June,2024
Railway Range,0,0.0,3.0,1,0.0,1,0.0,,0.0,16,16,0.0,0,12,0.0,12,49,June,2024
Total,36,103.0,268.0,95,2.0,1689,31.0,36.0,251.0,745,7048,98.0,7,5017,178.0,5300,15604,June,2024
