unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,3.0,13.0,17.0,13.0,0,187,7.0,6.0,49.0,110,502,15.0,0,1129,8.0,1152,2059,March,2020
CMP,0.0,6.0,3.0,7.0,0,64,,,9.0,13,152,32.0,0,344,3.0,379,635,March,2020
KMP,0.0,0.0,3.0,,0,7,0.0,0.0,,2,18,0.0,0,102,0.0,102,134,March,2020
RMP,0.0,2.0,,0.0,2,19,,0.0,,8,53,,0,243,29.0,273,364,March,2020
BMP,0.0,0.0,,3.0,0,10,0.0,,8.0,5,39,,0,102,0.0,102,169,March,2020
SMP,0.0,0.0,4.0,4.0,0,26,0.0,0.0,2.0,7,75,0.0,0,42,,43,161,March,2020
RPMP,0.0,0.0,2.0,,0,24,0.0,0.0,0.0,11,42,0.0,0,87,0.0,87,167,March,2020
GMP,3.0,3.0,,1.0,0,42,4.0,3.0,3.0,13,107,,0,125,0.0,127,311,March,2020
Dhaka Range,3.0,18.0,49.0,9.0,0,265,10.0,,25.0,80,911,5.0,1,1009,1.0,1016,2390,March,2020
Mymensingh Range,,2.0,21.0,3.0,0,122,0.0,4.0,4.0,31,457,4.0,0,436,10.0,450,1095,March,2020
Chittagong Range,8.0,9.0,62.0,11.0,0,230,5.0,11.0,32.0,65,953,53.0,0,976,14.0,1043,2429,March,2020
Sylhet Range,2.0,3.0,26.0,1.0,0,88,3.0,5.0,10.0,35,338,6.0,0,167,17.0,190,701,March,2020
Khulna Range,4.0,12.0,32.0,3.0,0,195,4.0,,17.0,57,651,23.0,1,616,23.0,663,1639,March,2020
Barishal Range,,4.0,7.0,5.0,0,110,2.0,,13.0,21,476,0.0,0,327,1.0,328,968,March,2020
Rajshahi Range,0.0,3.0,21.0,9.0,0,220,,5.0,7.0,34,566,18.0,1,1441,94.0,1554,2420,March,2020
Rangpur Range,,,22.0,1.0,0,194,1.0,1.0,9.0,62,644,2.0,0,457,65.0,524,1460,March,2020
Railway Range,0.0,2.0,3.0,0.0,0,0,0.0,0.0,1.0,6,11,,0,20,5.0,25,48,March,2020
Total,26.0,78.0,279.0,72.0,2,1803,39.0,43.0,195.0,560,5995,161.0,3,7623,271.0,8058,17150,March,2020
