unit_name,dacoity,robbery,murder,speedy_trial,riot,woman_child_repression,kidnapping,police_assault,burglary,theft,other_cases,r_arms_act,r_explosive_act,r_narcotics,r_smuggling,total_recovery_cases,total_cases,month,year
DMP,6.0,12.0,19.0,33.0,2.0,134,2.0,12,48.0,103,728,5.0,10.0,1143,9.0,1167,2266,July,2023
CMP,,12.0,,6.0,0.0,53,6.0,2,13.0,20,111,1.0,0.0,196,2.0,199,425,July,2023
KMP,,0.0,,,0.0,29,0.0,0,7.0,16,47,0.0,0.0,71,0.0,71,176,July,2023
RMP,0.0,3.0,3.0,0.0,0.0,11,0.0,0,3.0,14,41,,,102,0.0,104,179,July,2023
BMP,0.0,,,2.0,0.0,22,0.0,0,3.0,5,60,0.0,0.0,86,0.0,86,182,July,2023
SMP,0.0,,0.0,10.0,0.0,16,1.0,0,5.0,13,74,1.0,,53,13.0,67,187,July,2023
RPMP,0.0,0.0,0.0,0.0,0.0,13,2.0,1,0.0,8,41,3.0,0.0,63,0.0,66,131,July,2023
GMP,2.0,6.0,14.0,0.0,0.0,26,6.0,0,,12,66,2.0,,86,0.0,88,224,July,2023
Dhaka Range,15.0,15.0,58.0,20.0,0.0,318,3.0,10,41.0,126,1117,14.0,3.0,1063,,1081,2804,July,2023
Mymensingh Range,0.0,4.0,19.0,2.0,0.0,172,4.0,2,5.0,44,523,2.0,2.0,296,40.0,340,1115,July,2023
Chittagong Range,7.0,15.0,63.0,6.0,0.0,202,7.0,9,48.0,96,1044,34.0,15.0,1079,27.0,1155,2652,July,2023
Sylhet Range,0.0,4.0,23.0,4.0,0.0,56,,2,2.0,41,357,,0.0,152,38.0,191,681,July,2023
Khulna Range,2.0,4.0,27.0,3.0,1.0,148,,0,20.0,89,693,10.0,3.0,714,13.0,740,1728,July,2023
Barishal Range,2.0,1.0,5.0,,0.0,123,2.0,4,14.0,29,399,2.0,3.0,237,1.0,243,823,July,2023
Rajshahi Range,1.0,10.0,25.0,6.0,0.0,228,2.0,3,12.0,90,833,50.0,5.0,1134,41.0,1230,2440,July,2023
Rangpur Range,2.0,3.0,28.0,1.0,0.0,242,2.0,2,14.0,82,918,,0.0,375,6.0,382,1676,July,2023
Railway Range,0.0,3.0,2.0,0.0,0.0,1,0.0,0,0.0,14,14,1.0,0.0,13,1.0,15,49,July,2023
Total,39.0,94.0,296.0,94.0,3.0,1794,39.0,47,239.0,802,7066,127.0,43.0,6863,192.0,7225,17738,July,2023
