source,page,month,year,unit,column,note
crime-statistics-2019.pdf,3,April,2019,BMP,speedy_trial,
crime-statistics-2019.pdf,3,April,2019,BMP,riot,
crime-statistics-2019.pdf,3,April,2019,BMP,r_arms_act,
crime-statistics-2019.pdf,3,April,2019,SMP,robbery,
crime-statistics-2019.pdf,3,April,2019,SMP,murder,
crime-statistics-2019.pdf,3,April,2019,SMP,speedy_trial,
crime-statistics-2019.pdf,3,April,2019,SMP,kidnapping,
crime-statistics-2019.pdf,3,April,2019,SMP,burglary,
crime-statistics-2019.pdf,3,April,2019,SMP,r_explosive_act,
crime-statistics-2019.pdf,3,April,2019,SMP,r_smuggling,
crime-statistics-2019.pdf,3,April,2019,RPMP,murder,
crime-statistics-2019.pdf,3,April,2019,RPMP,police_assault,
crime-statistics-2019.pdf,3,April,2019,RPMP,burglary,
crime-statistics-2019.pdf,3,April,2019,GMP,dacoity,
crime-statistics-2019.pdf,3,April,2019,GMP,kidnapping,
crime-statistics-2019.pdf,3,April,2019,GMP,police_assault,
crime-statistics-2019.pdf,3,April,2019,Dhaka Range,police_assault,
crime-statistics-2019.pdf,3,April,2019,Dhaka Range,r_explosive_act,
crime-statistics-2019.pdf,3,April,2019,Mymensingh Range,burglary,
crime-statistics-2019.pdf,3,April,2019,Mymensingh Range,r_arms_act,
crime-statistics-2019.pdf,3,April,2019,Khulna Range,dacoity,
crime-statistics-2019.pdf,3,April,2019,Khulna Range,speedy_trial,
crime-statistics-2019.pdf,3,April,2019,Barishal Range,kidnapping,
crime-statistics-2019.pdf,3,April,2019,Barishal Range,police_assault,
crime-statistics-2019.pdf,3,April,2019,Rajshahi Range,dacoity,
crime-statistics-2019.pdf,3,April,2019,Rajshahi Range,police_assault,
crime-statistics-2019.pdf,3,April,2019,Rangpur Range,dacoity,
crime-statistics-2019.pdf,3,April,2019,Rangpur Range,r_arms_act,
crime-statistics-2019.pdf,3,April,2019,Railway Range,robbery,
crime-statistics-2019.pdf,3,April,2019,Railway Range,police_assault,
crime-statistics-2019.pdf,3,April,2019,Railway Range,theft,
crime-statistics-2019.pdf,4,May,2019,CMP,riot,
crime-statistics-2019.pdf,4,May,2019,CMP,r_arms_act,
crime-statistics-2019.pdf,4,May,2019,KMP,riot,
crime-statistics-2019.pdf,4,May,2019,KMP,kidnapping,
crime-statistics-2019.pdf,4,May,2019,KMP,police_assault,
